,id,name,address,types,rating,rating_n,international_phone_number,current_popularity,populartimes,coordinates.lat,coordinates.lng,time_spent,time_wait
38,ChIJUfBEN2LPhkcRSV3NGa5nqD0,Credito Valtellinese Spa,"Via Triulziana, 16, 20097 San Donato Milanese MI, Italy","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",,,+39 02 5162 0477,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 66, 46, 66, 86, 31, 57, 57, 33, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 62, 66, 51, 33, 28, 33, 28, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 55, 71, 51, 24, 20, 28, 17, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 42, 48, 42, 26, 20, 51, 40, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 53, 95, 100, 62, 22, 28, 60, 24, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.42693209999999,9.2649323,"[20, 20]",
39,ChIJWdnc_SK8hkcRo5S3uxCDF0k,Credito Valtellinese Spa,"Via G. Garibaldi, 6, 20832 Desio MB, Italy","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",4.5,2.0,+39 0362 307063,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 23, 60, 100, 100, 67, 41, 34, 30, 21, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 41, 71, 82, 63, 39, 36, 41, 23, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 28, 45, 45, 34, 30, 28, 28, 23, 19, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 45, 69, 63, 32, 13, 17, 36, 34, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 23, 54, 60, 71, 52, 23, 23, 32, 23, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.6168856,9.206868199999999,"[15, 15]",
40,ChIJbQW5wVTAhkcRY80EmLTiCys,Radisson Blu Hotel Milan,"Via Villapizzone, 24, 20156 Milano MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'gym', 'health', 'point_of_interest', 'establishment']",4.3,1212.0,+39 02 363 1888,,,45.50066309999999,9.144576299999999,,
41,ChIJD7Ws327ChkcRcIUSjWHRF9A,Hotel Roma in Milan,"Via Poliziano, 2, 20090 Cesano Boscone MI, Italy","['lodging', 'bar', 'point_of_interest', 'establishment']",3.2,115.0,+39 02 458 1805,,,45.4393992,9.098560299999999,,
42,ChIJ____v92OsUcRFPum7dZ-B4w,Grand Hotel Duca Di Mantova,"Piazza Francesco Caltagirone, 40, 20099 Sesto San Giovanni MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,388.0,+39 02 2498 9701,,,45.5501852,9.255220399999999,,
43,ChIJ5bYLe_LphkcRQRuUuxixgao,Hotel Silver Milano,"Via Riccardo Lombardi, 9, 20153 Milano MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,396.0,+39 02 4891 6779,,,45.459016,9.068226,,
44,ChIJv8PMncPGhkcRpqqCOc2s_5Y,Hotel Charly,"Via Lodovico Settala, 76, 20124 Milano MI, Italy","['lodging', 'bar', 'point_of_interest', 'establishment']",4.3,228.0,+39 02 204 7190,,,45.4824326,9.208176299999998,,
45,ChIJheQAjsKThkcRIav0dpSH4YA,Motel Peralba,"Viale Europa, 61, 21047 Saronno VA, Italy","['lodging', 'bar', 'point_of_interest', 'establishment']",4.2,304.0,+39 02 960 0452,,,45.6126938,9.019131800000002,,
46,ChIJz4oic7HGhkcR6DARPUTOSHk,Grand Hotel et de Milan,"Via Alessandro Manzoni, 29, 20121 Milano MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.7,533.0,+39 02 723141,,,45.4699224,9.192502899999997,,
47,ChIJ5beMbfW9hkcRuJA0zLvNh1g,Hotel Victoria,"Via Como, 7, 20039 Varedo MB, Italy","['lodging', 'bar', 'point_of_interest', 'establishment']",2.9,86.0,+39 0362 580192,,,45.5975395,9.145484300000001,,
48,ChIJHZYWLhjHhkcRdTXtwNMg6Dw,Best Western Antares Hotel Concorde,"Viale Monza, 132, 20127 Milano MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1208.0,+39 02 2611 2020,,,45.5024263,9.2219069,,
49,ChIJ66szuzF0NxMRqSu61onUi5M,GRAND HOTEL BARONE DI SASSJ,"Via Vittorio Padovani, 38, 20099 Sesto San Giovanni MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,1207.0,+39 02 241 1401,,,45.5375,9.230833300000002,,
50,ChIJWaEBEBu0hkcR_cQAiVkFcU0,Devero Hotel,"Largo J. F. Kennedy, 1, 20873 Cavenago di Brianza MB, Italy","['beauty_salon', 'spa', 'lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1489.0,+39 02 9533 5412,,,45.58025600000001,9.416784999999999,,
51,ChIJ5wx4X67GhkcRve69j0nZ-5U,STRAFhotel | a member of Design Hotels™,"Via S. Raffaele, 3, 20121 Milano MI, Italy","['lodging', 'bar', 'point_of_interest', 'establishment']",4.2,536.0,+39 02 805081,,,45.46523699999999,9.191246999999999,,
52,ChIJG339ICO8hkcR4eYnyEONYa8,Hotel Selide,"Via Giacomo Matteotti, 1, 20033 Desio MB, Italy","['lodging', 'bar', 'point_of_interest', 'establishment']",3.6,165.0,+39 0362 624441,,,45.6171409,9.206927000000002,,
53,ChIJwQQXkEXBhkcR6p1HGCVSK6I,Old Fashion Club,"Palazzo dell'Arte, Viale Luigi Camoens, 20121 Milano MI, Italy","['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",3.4,1443.0,+39 02 805 6231,,,45.4727971,9.173582800000002,,
54,ChIJlzlVXkjMhkcR74lvg95N8N4,Corte Grande,"Via Umberto I, 2/4, 20067 Tribiano MI, Italy","['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.2,303.0,+39 02 906 4080,,,45.41233,9.3801294,,
55,ChIJk_hmoVjBhkcR4RJwcjdIIjw,Sanvittore Ristorante Cocktail Bar & Music Lounge,"Viale Papiniano, 16, 20123 Milano MI, Italy","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.5,16.0,+39 02 3705 9178,,,45.459883,9.1659682,,
56,ChIJsd5pEVDBhkcRO-QHXskjBbU,NooN Restaurant & Cocktail Bar,"Via Giovanni Boccaccio, 4, 20123 Milano MI, Italy","['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",3.5,47.0,+39 02 4802 4607,,,45.4678905,9.1746024,,
57,ChIJ278WkCTHhkcRe7bLnN_K90U,Ristorante Callistos,"Piazza Greco, 10, 20125 Milano MI, Italy","['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.1,170.0,+39 02 9415 0944,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 3, 10, 3, 0, 0, 0, 6, 23, 43, 53, 40, 20]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 20, 20, 13, 0, 0, 0, 16, 40, 60, 53, 30, 10]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 36, 36, 20, 0, 0, 0, 6, 16, 26, 26, 23, 13]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 26, 33, 30, 0, 0, 0, 13, 40, 80, 100, 83, 43]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 23, 23, 13, 0, 0, 0, 20, 30, 40, 43, 26, 10]}]",45.5019041,9.2124541,,
58,ChIJBUuu_tjGhkcR3VMSkTR18aU,Rock'n'Roll,"Via Giuseppe Bruschetti, 11, 20125 Milano MI, Italy","['bar', 'point_of_interest', 'establishment']",4.2,1777.0,+39 02 8348 8344,,"[{'name': 'Monday', 'data': [18, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 15, 19, 20]}, {'name': 'Wednesday', 'data': [18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 17, 30, 41]}, {'name': 'Thursday', 'data': [42, 32, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 14, 22, 26]}, {'name': 'Friday', 'data': [22, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 30, 57, 82]}, {'name': 'Saturday', 'data': [91, 92, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 29, 55, 82]}, {'name': 'Sunday', 'data': [100, 96, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 14, 19, 20]}]",45.49252909999999,9.207508599999997,"[60, 180]",
59,ChIJ2b6Vm9GRhkcRA4OKwRY4Sns,Locanda Sant'Ambrogio,"Via Cesare Battisti, 995, 21040 Cislago VA, Italy","['restaurant', 'lodging', 'bar', 'food', 'point_of_interest', 'establishment']",4.1,157.0,+39 02 9638 0307,,,45.65983979999999,8.9758322,,
60,ChIJWaEBEBu0hkcR_cQAiVkFcU0,Devero Hotel,"Largo J. F. Kennedy, 1, 20873 Cavenago di Brianza MB, Italy","['beauty_salon', 'spa', 'lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1489.0,+39 02 9533 5412,,,45.58025600000001,9.416784999999999,,
61,ChIJqcGQZ7DGhkcRMEI-PQFMiPo,The Spa at Four Seasons Hotel Milano,"Via Gesù, 6/8, 20121 Milano MI, Italy","['spa', 'beauty_salon', 'point_of_interest', 'establishment']",4.7,1547.0,+39 390 277 088,,,45.469393,9.195218900000002,,
62,ChIJI6PfKQfEhkcReISsn1LBDHg,Brazilian Beauty Express - Centro Estetico Milano & Parrucchiere Milano,"Via Giuseppe Mercalli, 22, 20122 Milano MI, Italy","['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']",4.3,39.0,+39 02 5656 9877,,,45.45535230000001,9.1894662,,
63,ChIJ5661oJPAhkcRXtrR0og3c34,EsteticaMente,"A. Astesani 26, ang. Via, Via Privata Vergato, 2, 20161 Milano MI, Italy","['beauty_salon', 'point_of_interest', 'establishment']",4.4,83.0,+39 02 6622 8135,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 18, 18, 18, 22, 22, 18, 22, 45, 31, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 54, 63, 50, 40, 40, 36, 31, 59, 100, 59, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 22, 18, 9, 31, 72, 50, 36, 27, 13, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31, 40, 36, 27, 27, 36, 36, 31, 59, 50, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45, 59, 50, 45, 50, 54, 50, 59, 72, 45, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 45, 77, 81, 72, 72, 81, 81, 54, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.5189286,9.1704949,"[25, 60]",
64,ChIJl3K-AB_HhkcRijDIF3euUF0,New Malibu,"Viale Monza, 82, 20127 Milano MI, Italy","['beauty_salon', 'health', 'point_of_interest', 'establishment']",4.4,19.0,+39 02 261 3626,,,45.4959768,9.2199153,,
65,ChIJS-B_i5vGhkcRUdIlA3D3NgE,Armonia Del Corpo,"Viale Regina Margherita, 28, 20122 Milano MI, Italy","['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'establishment']",5.0,12.0,+39 02 5412 2776,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 86, 100, 80, 66, 53, 40, 46, 53, 46, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 53, 53, 40, 33, 40, 66, 73, 60, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 53, 46, 46, 73, 80, 53, 60, 93, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 80, 66, 46, 53, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4605146,9.2070262,,
66,ChIJ_aEGcwMuVUARpyWetxGtYdg,Studio Olistico Euclide,"Via Galvano Fiamma, 5, 20129 Milano MI, Italy","['beauty_salon', 'hair_care', 'health', 'point_of_interest', 'establishment']",3.7,6.0,+39 02 8364 4463,,,45.46253369999999,9.211217399999999,,
67,ChIJwwTb68HGhkcRYGWsv7xw-RE,Spazio Aurea,"Via Giovanni Masera, 6, 20129 Milano MI, Italy","['beauty_salon', 'spa', 'gym', 'health', 'point_of_interest', 'establishment']",4.3,6.0,+39 02 2614 6653,,,45.4789585,9.2107095,,
68,ChIJDyDmDNjGhkcRDb3VE-0Xe5Y,Pharmacy Melchiorre Gioia,"Via Melchiorre Gioia, 135, 20125 Milano MI, Italy","['beauty_salon', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",4.3,133.0,+39 02 6671 0454,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 75, 100, 69, 25, 0, 31, 67, 84, 62, 26, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 14, 46, 90, 100, 64, 26, 0, 40, 78, 100, 81, 42, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 23, 73, 75, 70, 60, 23, 0, 20, 54, 81, 63, 26, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 46, 76, 76, 47, 17, 0, 53, 84, 76, 74, 37, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 75, 89, 64, 30, 0, 74, 69, 85, 69, 31, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 79, 95, 45, 8, 0, 21, 76, 98, 46, 7, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4945943,9.2065208,"[15, 15]",
69,ChIJMVL27aXEhkcR1ROWkan-hAA,Estetica E Benessere Mara Rozzano,"Via Europa, 94, 20089 Rozzano MI, Italy","['beauty_salon', 'point_of_interest', 'establishment']",4.6,18.0,+39 02 5751 4525,,,45.3939221,9.167557,,
70,ChIJi0lgeSzHhkcR12sRd9jofms,Centro Estetico Diana Braghi,"Via Scipio Slataper, 17, 20125 Milano MI, Italy","['spa', 'beauty_salon', 'point_of_interest', 'establishment']",4.3,15.0,+39 02 6901 6327,,,45.5002764,9.1987291,,
71,ChIJN3RiERu0hkcRHNYGGQJ6diM,Devero SPA Wellness Center,"Largo J. F. Kennedy, 1, 20873 Cavenago di Brianza MB, Italy","['spa', 'beauty_salon', 'doctor', 'health', 'point_of_interest', 'establishment']",4.6,33.0,+39 02 9533 9238,,,45.58029399999999,9.416591,,
72,ChIJwdYY95PGhkcR8QdcyLRM1fA,Mastoplastica additiva Milano - Lunimedica,"Via Gustavo Modena, 26, 20129 Milano MI, Italy","['beauty_salon', 'doctor', 'health', 'point_of_interest', 'establishment']",4.5,13.0,+39 02 7104 0794,,,45.4707295,9.2163056,,
73,ChIJN82ZSlXBhkcRk3Oq09LJt7g,Sale è Salute Srl,"Via S. Pietro All'Orto, 9, 20121 Milano MI, Italy","['beauty_salon', 'spa', 'point_of_interest', 'establishment']",,,+39 02 784924,,,45.4663159,9.1952559,,
74,ChIJpUPH4uHAhkcRq5DJ6zqejU0,"CENTRO DENTALE LUGANO - Studio dentistico, Dentista, Medicina estetica , Bovisa, Ghisolfa","Piazzale Lugano, 9, 20158 Milano MI, Italy","['dentist', 'beauty_salon', 'doctor', 'spa', 'health', 'point_of_interest', 'establishment']",4.0,5.0,+39 02 3931 0160,,,45.4979859,9.166333999999999,,
75,ChIJh6qKLR_HhkcRUGuwWglT5vE,Vanysia vanità e bellezza (centro estetico),"Viale Monza, 117, 20127 Milano MI, Italy","['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'establishment']",5.0,51.0,+39 02 261 3357,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 66, 58, 75, 83, 66, 41, 33, 25, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 50, 58, 58, 50, 50, 58, 50, 25, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 75, 50, 41, 50, 41, 41, 66, 100, 83, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 66, 83, 91, 83, 75, 66, 58, 33, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.49806009999999,9.220111399999999,,
76,ChIJlbmkQFXBhkcRGpK0tMoDFC0,Centro Estetico MySunny - Estetica & Benessere,"Corso di Porta Ticinese, 4, 20123 Milano MI, Italy","['beauty_salon', 'point_of_interest', 'establishment']",4.2,33.0,+39 02 8942 1443,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 63, 57, 68, 73, 63, 57, 63, 52, 31, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 52, 52, 42, 31, 31, 47, 63, 63, 42, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 31, 42, 57, 57, 52, 52, 63, 68, 57, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 57, 52, 73, 84, 63, 47, 52, 52, 31, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 84, 100, 89, 68, 52, 94, 52, 42, 52, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 73, 100, 78, 47, 47, 73, 78, 47, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.45981339999999,9.1810758,,
77,ChIJNZ9qdT3qhkcRdZlfCEIjdmE,Game Dance & Fitness Academy,"Via Vittorio Alfieri, 30, 20019 Settimo Milanese MI, Italy","['beauty_salon', 'hair_care', 'bar', 'gym', 'health', 'point_of_interest', 'establishment']",4.2,6.0,+39 02 8347 8077,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 7, 26, 42, 37, 27, 38, 60, 60, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 9, 24, 46, 65, 80, 87, 74, 41, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 12, 38, 66, 73, 65, 65, 57, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 7, 18, 34, 49, 52, 42, 24, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 15, 45, 84, 100, 76, 36, 10, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.48608309999999,9.0597465,,
78,ChIJCYbWKyzBhkcRgITIrQ0IIZ8,Fascino,"Via Ugo Bassi, 18, 20159 Milano MI, Italy","['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']",4.7,26.0,+39 02 688 8313,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 52, 76, 88, 100, 94, 82, 58, 41, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 47, 52, 70, 82, 70, 47, 52, 82, 70, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 35, 35, 52, 52, 35, 17, 23, 35, 35, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 82, 82, 64, 52, 58, 70, 76, 64, 47, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 82, 35, 41, 47, 41, 52, 88, 100, 70, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 76, 88, 70, 52, 52, 70, 76, 58, 35, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4893077,9.186188,,
79,ChIJ-TadJgLEhkcRH4wWvdBmKlw,Carolin Cruz,"Viale Bligny, 41, 20136 Milano MI, Italy","['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']",4.3,28.0,+39 02 5832 5580,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 90, 90, 63, 42, 48, 63, 69, 60, 42, 24, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 96, 78, 63, 72, 63, 57, 66, 69, 51, 27, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 51, 72, 69, 51, 45, 63, 81, 75, 45, 18, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 75, 66, 33, 36, 63, 81, 90, 93, 84, 54, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 81, 100, 81, 48, 39, 60, 84, 84, 51, 21, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4510564,9.1953582,,
